2010_CT,AY,GL,Count
200,20072008,3,15.0
200,20072008,4,13.0
200,20072008,5,14.0
200,20072008,K,11.0
200,20082009,1,15.0
200,20082009,2,21.0
200,20082009,3,15.0
200,20082009,4,15.0
200,20082009,5,13.0
200,20082009,K,18.0
202,20012002,1,7.0
202,20012002,2,7.0
202,20012002,3,10.0
202,20012002,4,7.0
202,20012002,5,5.0
202,20012002,K,9.0
202,20022003,1,10.0
202,20022003,2,8.0
202,20022003,3,5.0
202,20022003,4,10.0
202,20022003,5,8.0
202,20022003,K,8.0
202,20032004,1,8.0
202,20032004,2,8.0
202,20032004,3,7.0
202,20032004,4,8.0
202,20032004,5,11.0
202,20032004,K,5.0
202,20042005,1,9.0
202,20042005,2,9.0
202,20042005,3,7.0
202,20042005,4,7.0
202,20042005,5,11.0
202,20042005,K,8.0
202,20052006,1,7.0
202,20052006,2,11.0
202,20052006,3,11.0
202,20052006,4,8.0
202,20052006,5,8.0
202,20052006,K,12.0
202,20062007,1,18.0
202,20062007,2,6.0
202,20062007,3,10.0
202,20062007,4,10.0
202,20062007,5,7.0
202,20062007,K,2.0
202,20072008,1,2.0
202,20072008,2,16.0
202,20072008,3,7.0
202,20072008,4,11.0
202,20072008,5,9.0
202,20072008,K,4.0
202,20082009,1,11.0
202,20082009,2,2.0
202,20082009,3,17.0
202,20082009,4,6.0
202,20082009,5,16.0
202,20082009,K,10.0
204,20012002,1,7.0
204,20012002,2,6.0
204,20012002,3,5.0
204,20012002,4,5.0
204,20012002,5,5.0
204,20012002,K,8.0
204,20022003,1,10.0
204,20022003,2,6.0
204,20022003,3,5.0
204,20022003,4,7.0
204,20022003,5,6.0
204,20022003,K,11.0
204,20032004,1,13.0
204,20032004,2,9.0
204,20032004,3,7.0
204,20032004,4,6.0
204,20032004,5,8.0
204,20032004,K,2.0
204,20042005,1,4.0
204,20042005,2,11.0
204,20042005,3,11.0
204,20042005,4,6.0
204,20042005,5,8.0
204,20042005,K,6.0
204,20052006,1,7.0
204,20052006,2,4.0
204,20052006,3,9.0
204,20052006,4,11.0
204,20052006,5,7.0
204,20052006,K,6.0
204,20062007,1,11.0
204,20062007,2,5.0
204,20062007,3,4.0
204,20062007,4,10.0
204,20062007,5,10.0
204,20062007,K,4.0
204,20072008,1,2.0
204,20072008,2,12.0
204,20072008,3,3.0
204,20072008,4,2.0
204,20072008,5,10.0
204,20072008,K,7.0
204,20082009,1,7.0
204,20082009,2,4.0
204,20082009,3,12.0
204,20082009,4,5.0
204,20082009,5,3.0
204,20082009,K,5.0
206,20012002,1,11.0
206,20012002,2,15.0
206,20012002,3,14.0
206,20012002,4,13.0
206,20012002,5,12.0
206,20012002,K,14.0
206,20022003,1,19.0
206,20022003,2,14.0
206,20022003,3,14.0
206,20022003,4,15.0
206,20022003,5,19.0
206,20022003,K,9.0
206,20032004,1,10.0
206,20032004,2,19.0
206,20032004,3,16.0
206,20032004,4,16.0
206,20032004,5,17.0
206,20032004,K,15.0
206,20042005,1,14.0
206,20042005,2,12.0
206,20042005,3,14.0
206,20042005,4,18.0
206,20042005,5,12.0
206,20042005,K,13.0
206,20052006,1,12.0
206,20052006,2,16.0
206,20052006,3,13.0
206,20052006,4,14.0
206,20052006,5,18.0
206,20052006,K,11.0
206,20062007,1,13.0
206,20062007,2,12.0
206,20062007,3,11.0
206,20062007,4,15.0
206,20062007,5,12.0
206,20062007,K,15.0
206,20072008,1,17.0
206,20072008,2,12.0
206,20072008,3,10.0
206,20072008,4,13.0
206,20072008,5,15.0
206,20072008,K,8.0
206,20082009,1,10.0
206,20082009,2,16.0
206,20082009,3,12.0
206,20082009,4,11.0
206,20082009,5,15.0
206,20082009,K,13.0
207,20012002,1,0.0
207,20012002,2,0.0
207,20012002,3,0.0
207,20012002,4,0.0
207,20012002,5,0.0
207,20012002,K,0.0
207,20022003,1,0.0
207,20022003,2,0.0
207,20022003,3,0.0
207,20022003,4,0.0
207,20022003,5,0.0
207,20022003,K,0.0
207,20032004,1,0.0
207,20032004,2,0.0
207,20032004,3,0.0
207,20032004,4,0.0
207,20032004,5,0.0
207,20032004,K,0.0
207,20042005,1,0.0
207,20042005,2,0.0
207,20042005,3,0.0
207,20042005,4,0.0
207,20042005,5,0.0
207,20042005,K,0.0
207,20052006,1,0.0
207,20052006,2,0.0
207,20052006,3,0.0
207,20052006,4,0.0
207,20052006,5,0.0
207,20052006,K,0.0
207,20062007,1,0.0
207,20062007,2,0.0
207,20062007,3,0.0
207,20062007,4,0.0
207,20062007,5,0.0
207,20062007,K,0.0
207,20072008,1,0.0
207,20072008,2,0.0
207,20072008,3,0.0
207,20072008,4,0.0
207,20072008,5,0.0
207,20072008,K,0.0
207,20082009,1,0.0
207,20082009,2,0.0
207,20082009,3,0.0
207,20082009,4,0.0
207,20082009,5,0.0
207,20082009,K,0.0
208,20012002,1,20.0
208,20012002,2,20.0
208,20012002,3,19.0
208,20012002,4,23.0
208,20012002,5,19.0
208,20012002,K,13.0
208,20022003,1,17.0
208,20022003,2,23.0
208,20022003,3,22.0
208,20022003,4,18.0
208,20022003,5,30.0
208,20022003,K,19.0
208,20032004,1,18.0
208,20032004,2,15.0
208,20032004,3,23.0
208,20032004,4,24.0
208,20032004,5,21.0
208,20032004,K,12.0
208,20042005,1,12.0
208,20042005,2,13.0
208,20042005,3,17.0
208,20042005,4,21.0
208,20042005,5,24.0
208,20042005,K,14.0
208,20052006,1,15.0
208,20052006,2,14.0
208,20052006,3,15.0
208,20052006,4,18.0
208,20052006,5,23.0
208,20052006,K,17.0
208,20062007,1,19.0
208,20062007,2,17.0
208,20062007,3,10.0
208,20062007,4,14.0
208,20062007,5,21.0
208,20062007,K,18.0
208,20072008,1,18.0
208,20072008,2,22.0
208,20072008,3,16.0
208,20072008,4,13.0
208,20072008,5,14.0
208,20072008,K,12.0
208,20082009,1,19.0
208,20082009,2,21.0
208,20082009,3,26.0
208,20082009,4,21.0
208,20082009,5,18.0
208,20082009,K,18.0
210,20012002,1,17.0
210,20012002,2,39.0
210,20012002,3,19.0
210,20012002,4,23.0
210,20012002,5,29.0
210,20012002,K,27.0
210,20022003,1,24.0
210,20022003,2,20.0
210,20022003,3,40.0
210,20022003,4,19.0
210,20022003,5,27.0
210,20022003,K,27.0
210,20032004,1,30.0
210,20032004,2,27.0
210,20032004,3,27.0
210,20032004,4,45.0
210,20032004,5,22.0
210,20032004,K,26.0
210,20042005,1,28.0
210,20042005,2,32.0
210,20042005,3,27.0
210,20042005,4,26.0
210,20042005,5,44.0
210,20042005,K,22.0
210,20052006,1,28.0
210,20052006,2,32.0
210,20052006,3,35.0
210,20052006,4,27.0
210,20052006,5,29.0
210,20052006,K,23.0
210,20062007,1,27.0
210,20062007,2,30.0
210,20062007,3,35.0
210,20062007,4,30.0
210,20062007,5,28.0
210,20062007,K,16.0
210,20072008,1,13.0
210,20072008,2,25.0
210,20072008,3,27.0
210,20072008,4,32.0
210,20072008,5,30.0
210,20072008,K,20.0
210,20082009,1,22.0
210,20082009,2,23.0
210,20082009,3,26.0
210,20082009,4,29.0
210,20082009,5,30.0
210,20082009,K,36.0
212,20012002,1,38.0
212,20012002,2,50.0
212,20012002,3,33.0
212,20012002,4,31.0
212,20012002,5,42.0
212,20012002,K,27.0
212,20022003,1,27.0
212,20022003,2,36.0
212,20022003,3,46.0
212,20022003,4,32.0
212,20022003,5,35.0
212,20022003,K,41.0
212,20032004,1,39.0
212,20032004,2,26.0
212,20032004,3,38.0
212,20032004,4,47.0
212,20032004,5,34.0
212,20032004,K,33.0
212,20042005,1,37.0
212,20042005,2,36.0
212,20042005,3,26.0
212,20042005,4,34.0
212,20042005,5,46.0
212,20042005,K,49.0
212,20052006,1,45.0
212,20052006,2,36.0
212,20052006,3,30.0
212,20052006,4,26.0
212,20052006,5,45.0
212,20052006,K,52.0
212,20062007,1,51.0
212,20062007,2,51.0
212,20062007,3,35.0
212,20062007,4,32.0
212,20062007,5,31.0
212,20062007,K,48.0
212,20072008,1,55.0
212,20072008,2,55.0
212,20072008,3,51.0
212,20072008,4,34.0
212,20072008,5,27.0
212,20072008,K,39.0
212,20082009,1,46.0
212,20082009,2,54.0
212,20082009,3,59.0
212,20082009,4,53.0
212,20082009,5,32.0
212,20082009,K,44.0
214,20012002,1,13.0
214,20012002,2,18.0
214,20012002,3,12.0
214,20012002,4,21.0
214,20012002,5,10.0
214,20012002,K,13.0
214,20022003,1,10.0
214,20022003,2,11.0
214,20022003,3,18.0
214,20022003,4,11.0
214,20022003,5,21.0
214,20022003,K,12.0
214,20032004,1,14.0
214,20032004,2,11.0
214,20032004,3,8.0
214,20032004,4,16.0
214,20032004,5,12.0
214,20032004,K,10.0
214,20042005,1,10.0
214,20042005,2,14.0
214,20042005,3,14.0
214,20042005,4,13.0
214,20042005,5,17.0
214,20042005,K,12.0
214,20052006,1,12.0
214,20052006,2,11.0
214,20052006,3,15.0
214,20052006,4,13.0
214,20052006,5,14.0
214,20052006,K,15.0
214,20062007,1,19.0
214,20062007,2,17.0
214,20062007,3,14.0
214,20062007,4,15.0
214,20062007,5,13.0
214,20062007,K,17.0
214,20072008,1,19.0
214,20072008,2,19.0
214,20072008,3,17.0
214,20072008,4,19.0
214,20072008,5,13.0
214,20072008,K,16.0
214,20082009,1,16.0
214,20082009,2,20.0
214,20082009,3,14.0
214,20082009,4,20.0
214,20082009,5,23.0
214,20082009,K,17.0
216,20012002,1,13.0
216,20012002,2,9.0
216,20012002,3,13.0
216,20012002,4,12.0
216,20012002,5,10.0
216,20012002,K,14.0
216,20022003,1,14.0
216,20022003,2,12.0
216,20022003,3,8.0
216,20022003,4,13.0
216,20022003,5,6.0
216,20022003,K,8.0
216,20032004,1,10.0
216,20032004,2,14.0
216,20032004,3,13.0
216,20032004,4,10.0
216,20032004,5,14.0
216,20032004,K,14.0
216,20042005,1,16.0
216,20042005,2,10.0
216,20042005,3,12.0
216,20042005,4,11.0
216,20042005,5,8.0
216,20042005,K,12.0
216,20052006,1,12.0
216,20052006,2,14.0
216,20052006,3,11.0
216,20052006,4,13.0
216,20052006,5,13.0
216,20052006,K,15.0
216,20062007,1,15.0
216,20062007,2,14.0
216,20062007,3,17.0
216,20062007,4,14.0
216,20062007,5,20.0
216,20062007,K,11.0
216,20072008,1,11.0
216,20072008,2,10.0
216,20072008,3,10.0
216,20072008,4,18.0
216,20072008,5,14.0
216,20072008,K,9.0
216,20082009,1,3.0
216,20082009,2,9.0
216,20082009,3,10.0
216,20082009,4,9.0
216,20082009,5,13.0
216,20082009,K,11.0
218,20012002,1,13.0
218,20012002,2,14.0
218,20012002,3,10.0
218,20012002,4,9.0
218,20012002,5,10.0
218,20012002,K,10.0
218,20022003,1,7.0
218,20022003,2,13.0
218,20022003,3,11.0
218,20022003,4,7.0
218,20022003,5,11.0
218,20022003,K,6.0
218,20032004,1,8.0
218,20032004,2,12.0
218,20032004,3,12.0
218,20032004,4,10.0
218,20032004,5,6.0
218,20032004,K,15.0
218,20042005,1,14.0
218,20042005,2,13.0
218,20042005,3,8.0
218,20042005,4,14.0
218,20042005,5,7.0
218,20042005,K,10.0
218,20052006,1,6.0
218,20052006,2,12.0
218,20052006,3,15.0
218,20052006,4,11.0
218,20052006,5,13.0
218,20052006,K,9.0
218,20062007,1,7.0
218,20062007,2,7.0
218,20062007,3,15.0
218,20062007,4,13.0
218,20062007,5,13.0
218,20062007,K,14.0
218,20072008,1,13.0
218,20072008,2,8.0
218,20072008,3,7.0
218,20072008,4,14.0
218,20072008,5,12.0
218,20072008,K,11.0
218,20082009,1,10.0
218,20082009,2,13.0
218,20082009,3,6.0
218,20082009,4,6.0
218,20082009,5,11.0
218,20082009,K,7.0
220,20012002,1,12.0
220,20012002,2,9.0
220,20012002,3,8.0
220,20012002,4,8.0
220,20012002,5,9.0
220,20012002,K,12.0
220,20022003,1,12.0
220,20022003,2,12.0
220,20022003,3,6.0
220,20022003,4,6.0
220,20022003,5,7.0
220,20022003,K,12.0
220,20032004,1,13.0
220,20032004,2,15.0
220,20032004,3,11.0
220,20032004,4,7.0
220,20032004,5,6.0
220,20032004,K,10.0
220,20042005,1,14.0
220,20042005,2,9.0
220,20042005,3,12.0
220,20042005,4,11.0
220,20042005,5,7.0
220,20042005,K,11.0
220,20052006,1,14.0
220,20052006,2,13.0
220,20052006,3,10.0
220,20052006,4,14.0
220,20052006,5,9.0
220,20052006,K,5.0
220,20062007,1,5.0
220,20062007,2,16.0
220,20062007,3,14.0
220,20062007,4,8.0
220,20062007,5,12.0
220,20062007,K,11.0
220,20072008,1,12.0
220,20072008,2,6.0
220,20072008,3,14.0
220,20072008,4,13.0
220,20072008,5,9.0
220,20072008,K,7.0
220,20082009,1,6.0
220,20082009,2,10.0
220,20082009,3,7.0
220,20082009,4,14.0
220,20082009,5,11.0
220,20082009,K,6.0
221,20012002,1,0.0
221,20012002,2,0.0
221,20012002,3,0.0
221,20012002,4,0.0
221,20012002,5,0.0
221,20012002,K,0.0
221,20022003,1,0.0
221,20022003,2,0.0
221,20022003,3,0.0
221,20022003,4,0.0
221,20022003,5,0.0
221,20022003,K,0.0
221,20032004,1,0.0
221,20032004,2,0.0
221,20032004,3,0.0
221,20032004,4,0.0
221,20032004,5,0.0
221,20032004,K,0.0
221,20042005,1,0.0
221,20042005,2,0.0
221,20042005,3,0.0
221,20042005,4,0.0
221,20042005,5,0.0
221,20042005,K,0.0
221,20052006,1,0.0
221,20052006,2,0.0
221,20052006,3,0.0
221,20052006,4,0.0
221,20052006,5,0.0
221,20052006,K,0.0
221,20062007,1,0.0
221,20062007,2,0.0
221,20062007,3,0.0
221,20062007,4,0.0
221,20062007,5,0.0
221,20062007,K,0.0
221,20072008,1,0.0
221,20072008,2,0.0
221,20072008,3,0.0
221,20072008,4,0.0
221,20072008,5,0.0
221,20072008,K,1.0
221,20082009,1,1.0
221,20082009,2,0.0
221,20082009,3,0.0
221,20082009,4,0.0
221,20082009,5,0.0
221,20082009,K,0.0
222,20012002,1,8.0
222,20012002,2,2.0
222,20012002,3,0.0
222,20012002,4,2.0
222,20012002,5,6.0
222,20012002,K,2.0
222,20022003,1,3.0
222,20022003,2,5.0
222,20022003,3,2.0
222,20022003,4,0.0
222,20022003,5,2.0
222,20022003,K,4.0
222,20032004,1,4.0
222,20032004,2,3.0
222,20032004,3,6.0
222,20032004,4,2.0
222,20032004,5,0.0
222,20032004,K,1.0
222,20042005,1,1.0
222,20042005,2,5.0
222,20042005,3,3.0
222,20042005,4,5.0
222,20042005,5,3.0
222,20042005,K,11.0
222,20052006,1,8.0
222,20052006,2,1.0
222,20052006,3,4.0
222,20052006,4,4.0
222,20052006,5,6.0
222,20052006,K,4.0
222,20062007,1,4.0
222,20062007,2,7.0
222,20062007,3,2.0
222,20062007,4,4.0
222,20062007,5,6.0
222,20062007,K,6.0
222,20072008,1,6.0
222,20072008,2,4.0
222,20072008,3,7.0
222,20072008,4,2.0
222,20072008,5,4.0
222,20072008,K,3.0
222,20082009,1,2.0
222,20082009,2,9.0
222,20082009,3,5.0
222,20082009,4,7.0
222,20082009,5,3.0
222,20082009,K,5.0
228,20012002,1,7.0
228,20012002,2,4.0
228,20012002,3,5.0
228,20012002,4,10.0
228,20012002,5,3.0
228,20012002,K,6.0
228,20022003,1,4.0
228,20022003,2,6.0
228,20022003,3,2.0
228,20022003,4,3.0
228,20022003,5,7.0
228,20022003,K,1.0
228,20032004,1,2.0
228,20032004,2,6.0
228,20032004,3,4.0
228,20032004,4,1.0
228,20032004,5,4.0
228,20032004,K,4.0
228,20042005,1,4.0
228,20042005,2,1.0
228,20042005,3,6.0
228,20042005,4,5.0
228,20042005,5,1.0
228,20042005,K,6.0
228,20052006,1,7.0
228,20052006,2,3.0
228,20052006,3,3.0
228,20052006,4,5.0
228,20052006,5,5.0
228,20052006,K,3.0
228,20062007,1,3.0
228,20062007,2,3.0
228,20062007,3,3.0
228,20062007,4,3.0
228,20062007,5,4.0
228,20062007,K,2.0
228,20072008,1,3.0
228,20072008,2,4.0
228,20072008,3,4.0
228,20072008,4,5.0
228,20072008,5,0.0
228,20072008,K,4.0
228,20082009,1,3.0
228,20082009,2,3.0
228,20082009,3,4.0
228,20082009,4,4.0
228,20082009,5,5.0
228,20082009,K,2.0
230,20012002,1,36.0
230,20012002,2,29.0
230,20012002,3,18.0
230,20012002,4,23.0
230,20012002,5,21.0
230,20012002,K,41.0
230,20022003,1,43.0
230,20022003,2,33.0
230,20022003,3,30.0
230,20022003,4,17.0
230,20022003,5,22.0
230,20022003,K,40.0
230,20032004,1,34.0
230,20032004,2,33.0
230,20032004,3,33.0
230,20032004,4,23.0
230,20032004,5,20.0
230,20032004,K,31.0
230,20042005,1,27.0
230,20042005,2,32.0
230,20042005,3,30.0
230,20042005,4,26.0
230,20042005,5,21.0
230,20042005,K,32.0
230,20052006,1,23.0
230,20052006,2,28.0
230,20052006,3,23.0
230,20052006,4,30.0
230,20052006,5,21.0
230,20052006,K,27.0
230,20062007,1,16.0
230,20062007,2,24.0
230,20062007,3,23.0
230,20062007,4,26.0
230,20062007,5,23.0
230,20062007,K,27.0
230,20072008,1,27.0
230,20072008,2,17.0
230,20072008,3,22.0
230,20072008,4,20.0
230,20072008,5,23.0
230,20072008,K,27.0
230,20082009,1,31.0
230,20082009,2,23.0
230,20082009,3,21.0
230,20082009,4,21.0
230,20082009,5,19.0
230,20082009,K,18.0
232,20012002,1,23.0
232,20012002,2,27.0
232,20012002,3,24.0
232,20012002,4,21.0
232,20012002,5,19.0
232,20012002,K,28.0
232,20022003,1,31.0
232,20022003,2,25.0
232,20022003,3,27.0
232,20022003,4,22.0
232,20022003,5,22.0
232,20022003,K,17.0
232,20032004,1,23.0
232,20032004,2,29.0
232,20032004,3,17.0
232,20032004,4,23.0
232,20032004,5,20.0
232,20032004,K,13.0
232,20042005,1,17.0
232,20042005,2,20.0
232,20042005,3,29.0
232,20042005,4,17.0
232,20042005,5,22.0
232,20042005,K,23.0
232,20052006,1,19.0
232,20052006,2,13.0
232,20052006,3,18.0
232,20052006,4,26.0
232,20052006,5,12.0
232,20052006,K,13.0
232,20062007,1,15.0
232,20062007,2,14.0
232,20062007,3,15.0
232,20062007,4,15.0
232,20062007,5,24.0
232,20062007,K,18.0
232,20072008,1,14.0
232,20072008,2,10.0
232,20072008,3,12.0
232,20072008,4,12.0
232,20072008,5,14.0
232,20072008,K,21.0
232,20082009,1,17.0
232,20082009,2,10.0
232,20082009,3,12.0
232,20082009,4,12.0
232,20082009,5,13.0
232,20082009,K,16.0
234,20012002,1,3.0
234,20012002,2,4.0
234,20012002,3,4.0
234,20012002,4,5.0
234,20012002,5,4.0
234,20012002,K,2.0
234,20022003,1,5.0
234,20022003,2,1.0
234,20022003,3,4.0
234,20022003,4,4.0
234,20022003,5,5.0
234,20022003,K,5.0
234,20032004,1,4.0
234,20032004,2,5.0
234,20032004,3,3.0
234,20032004,4,4.0
234,20032004,5,4.0
234,20032004,K,3.0
234,20042005,1,3.0
234,20042005,2,1.0
234,20042005,3,6.0
234,20042005,4,1.0
234,20042005,5,3.0
234,20042005,K,2.0
234,20052006,1,1.0
234,20052006,2,3.0
234,20052006,3,3.0
234,20052006,4,6.0
234,20052006,5,1.0
234,20052006,K,4.0
234,20062007,1,1.0
234,20062007,2,1.0
234,20062007,3,3.0
234,20062007,4,2.0
234,20062007,5,7.0
234,20062007,K,1.0
234,20072008,1,2.0
234,20072008,2,0.0
234,20072008,3,1.0
234,20072008,4,4.0
234,20072008,5,3.0
234,20072008,K,1.0
234,20082009,1,2.0
234,20082009,2,2.0
234,20082009,3,2.0
234,20082009,4,2.0
234,20082009,5,5.0
234,20082009,K,3.0
236,20012002,1,4.0
236,20012002,2,8.0
236,20012002,3,9.0
236,20012002,4,7.0
236,20012002,5,6.0
236,20012002,K,5.0
236,20022003,1,7.0
236,20022003,2,4.0
236,20022003,3,7.0
236,20022003,4,6.0
236,20022003,5,10.0
236,20022003,K,4.0
236,20032004,1,3.0
236,20032004,2,7.0
236,20032004,3,6.0
236,20032004,4,6.0
236,20032004,5,6.0
236,20032004,K,10.0
236,20042005,1,12.0
236,20042005,2,3.0
236,20042005,3,2.0
236,20042005,4,4.0
236,20042005,5,6.0
236,20042005,K,6.0
236,20052006,1,5.0
236,20052006,2,12.0
236,20052006,3,3.0
236,20052006,4,2.0
236,20052006,5,6.0
236,20052006,K,6.0
236,20062007,1,5.0
236,20062007,2,4.0
236,20062007,3,9.0
236,20062007,4,2.0
236,20062007,5,3.0
236,20062007,K,3.0
236,20072008,1,1.0
236,20072008,2,5.0
236,20072008,3,2.0
236,20072008,4,6.0
236,20072008,5,2.0
236,20072008,K,2.0
236,20082009,1,2.0
236,20082009,2,1.0
236,20082009,3,5.0
236,20082009,4,4.0
236,20082009,5,5.0
236,20082009,K,9.0
238,20012002,1,7.0
238,20012002,2,6.0
238,20012002,3,3.0
238,20012002,4,5.0
238,20012002,5,2.0
238,20012002,K,1.0
238,20022003,1,2.0
238,20022003,2,7.0
238,20022003,3,6.0
238,20022003,4,3.0
238,20022003,5,5.0
238,20022003,K,4.0
238,20032004,1,4.0
238,20032004,2,1.0
238,20032004,3,5.0
238,20032004,4,5.0
238,20032004,5,3.0
238,20032004,K,6.0
238,20042005,1,5.0
238,20042005,2,3.0
238,20042005,3,2.0
238,20042005,4,4.0
238,20042005,5,5.0
238,20042005,K,4.0
238,20052006,1,3.0
238,20052006,2,2.0
238,20052006,3,1.0
238,20052006,4,1.0
238,20052006,5,4.0
238,20052006,K,2.0
238,20062007,1,2.0
238,20062007,2,2.0
238,20062007,3,1.0
238,20062007,4,0.0
238,20062007,5,0.0
238,20062007,K,0.0
238,20072008,1,0.0
238,20072008,2,3.0
238,20072008,3,3.0
238,20072008,4,1.0
238,20072008,5,0.0
238,20072008,K,1.0
238,20082009,1,0.0
238,20082009,2,0.0
238,20082009,3,0.0
238,20082009,4,2.0
238,20082009,5,1.0
238,20082009,K,8.0
240,20012002,1,8.0
240,20012002,2,7.0
240,20012002,3,3.0
240,20012002,4,4.0
240,20012002,5,6.0
240,20012002,K,4.0
240,20022003,1,4.0
240,20022003,2,7.0
240,20022003,3,6.0
240,20022003,4,4.0
240,20022003,5,5.0
240,20022003,K,4.0
240,20032004,1,3.0
240,20032004,2,2.0
240,20032004,3,7.0
240,20032004,4,5.0
240,20032004,5,6.0
240,20032004,K,2.0
240,20042005,1,2.0
240,20042005,2,2.0
240,20042005,3,2.0
240,20042005,4,8.0
240,20042005,5,5.0
240,20042005,K,2.0
240,20052006,1,2.0
240,20052006,2,2.0
240,20052006,3,3.0
240,20052006,4,1.0
240,20052006,5,7.0
240,20052006,K,3.0
240,20062007,1,4.0
240,20062007,2,2.0
240,20062007,3,4.0
240,20062007,4,3.0
240,20062007,5,2.0
240,20062007,K,4.0
240,20072008,1,4.0
240,20072008,2,2.0
240,20072008,3,2.0
240,20072008,4,4.0
240,20072008,5,2.0
240,20072008,K,5.0
240,20082009,1,3.0
240,20082009,2,3.0
240,20082009,3,2.0
240,20082009,4,4.0
240,20082009,5,4.0
240,20082009,K,7.0
242,20012002,1,11.0
242,20012002,2,6.0
242,20012002,3,8.0
242,20012002,4,6.0
242,20012002,5,6.0
242,20012002,K,7.0
242,20022003,1,7.0
242,20022003,2,9.0
242,20022003,3,5.0
242,20022003,4,7.0
242,20022003,5,9.0
242,20022003,K,6.0
242,20032004,1,7.0
242,20032004,2,8.0
242,20032004,3,7.0
242,20032004,4,4.0
242,20032004,5,6.0
242,20032004,K,5.0
242,20042005,1,4.0
242,20042005,2,6.0
242,20042005,3,4.0
242,20042005,4,6.0
242,20042005,5,5.0
242,20042005,K,5.0
242,20052006,1,7.0
242,20052006,2,4.0
242,20052006,3,6.0
242,20052006,4,6.0
242,20052006,5,5.0
242,20052006,K,5.0
242,20062007,1,4.0
242,20062007,2,7.0
242,20062007,3,2.0
242,20062007,4,6.0
242,20062007,5,5.0
242,20062007,K,9.0
242,20072008,1,6.0
242,20072008,2,7.0
242,20072008,3,5.0
242,20072008,4,2.0
242,20072008,5,5.0
242,20072008,K,6.0
242,20082009,1,3.0
242,20082009,2,2.0
242,20082009,3,5.0
242,20082009,4,4.0
242,20082009,5,2.0
242,20082009,K,3.0
244,20012002,1,21.0
244,20012002,2,18.0
244,20012002,3,29.0
244,20012002,4,19.0
244,20012002,5,15.0
244,20012002,K,14.0
244,20022003,1,15.0
244,20022003,2,19.0
244,20022003,3,22.0
244,20022003,4,28.0
244,20022003,5,23.0
244,20022003,K,19.0
244,20032004,1,20.0
244,20032004,2,15.0
244,20032004,3,18.0
244,20032004,4,23.0
244,20032004,5,28.0
244,20032004,K,18.0
244,20042005,1,19.0
244,20042005,2,14.0
244,20042005,3,13.0
244,20042005,4,16.0
244,20042005,5,19.0
244,20042005,K,17.0
244,20052006,1,20.0
244,20052006,2,22.0
244,20052006,3,9.0
244,20052006,4,15.0
244,20052006,5,14.0
244,20052006,K,20.0
244,20062007,1,21.0
244,20062007,2,19.0
244,20062007,3,23.0
244,20062007,4,10.0
244,20062007,5,14.0
244,20062007,K,12.0
244,20072008,1,13.0
244,20072008,2,19.0
244,20072008,3,21.0
244,20072008,4,18.0
244,20072008,5,12.0
244,20072008,K,10.0
244,20082009,1,8.0
244,20082009,2,17.0
244,20082009,3,14.0
244,20082009,4,23.0
244,20082009,5,19.0
244,20082009,K,14.0
246,20012002,1,3.0
246,20012002,2,2.0
246,20012002,3,4.0
246,20012002,4,1.0
246,20012002,5,6.0
246,20012002,K,1.0
246,20022003,1,2.0
246,20022003,2,5.0
246,20022003,3,6.0
246,20022003,4,3.0
246,20022003,5,1.0
246,20022003,K,5.0
246,20032004,1,4.0
246,20032004,2,3.0
246,20032004,3,4.0
246,20032004,4,7.0
246,20032004,5,2.0
246,20032004,K,4.0
246,20042005,1,4.0
246,20042005,2,4.0
246,20042005,3,2.0
246,20042005,4,5.0
246,20042005,5,8.0
246,20042005,K,3.0
246,20052006,1,1.0
246,20052006,2,4.0
246,20052006,3,3.0
246,20052006,4,2.0
246,20052006,5,5.0
246,20052006,K,3.0
246,20062007,1,5.0
246,20062007,2,2.0
246,20062007,3,5.0
246,20062007,4,4.0
246,20062007,5,2.0
246,20062007,K,8.0
246,20072008,1,8.0
246,20072008,2,3.0
246,20072008,3,3.0
246,20072008,4,5.0
246,20072008,5,3.0
246,20072008,K,4.0
246,20082009,1,6.0
246,20082009,2,9.0
246,20082009,3,2.0
246,20082009,4,2.0
246,20082009,5,4.0
246,20082009,K,5.0
248,20012002,1,33.0
248,20012002,2,20.0
248,20012002,3,15.0
248,20012002,4,27.0
248,20012002,5,29.0
248,20012002,K,16.0
248,20022003,1,20.0
248,20022003,2,35.0
248,20022003,3,17.0
248,20022003,4,18.0
248,20022003,5,24.0
248,20022003,K,21.0
248,20032004,1,21.0
248,20032004,2,22.0
248,20032004,3,32.0
248,20032004,4,21.0
248,20032004,5,23.0
248,20032004,K,25.0
248,20042005,1,22.0
248,20042005,2,21.0
248,20042005,3,20.0
248,20042005,4,31.0
248,20042005,5,19.0
248,20042005,K,26.0
248,20052006,1,27.0
248,20052006,2,22.0
248,20052006,3,19.0
248,20052006,4,18.0
248,20052006,5,30.0
248,20052006,K,25.0
248,20062007,1,20.0
248,20062007,2,23.0
248,20062007,3,19.0
248,20062007,4,16.0
248,20062007,5,17.0
248,20062007,K,19.0
248,20072008,1,22.0
248,20072008,2,22.0
248,20072008,3,23.0
248,20072008,4,20.0
248,20072008,5,16.0
248,20072008,K,12.0
248,20082009,1,15.0
248,20082009,2,26.0
248,20082009,3,17.0
248,20082009,4,19.0
248,20082009,5,20.0
248,20082009,K,23.0
250,20012002,1,18.0
250,20012002,2,11.0
250,20012002,3,16.0
